customer_id,age,gender,city,email,age_group
C000469,59,Male,Porto,user469@example.com,Middle-aged (46-60)
C000470,45,Other,Faro,user470@example.com,Adult (25-45)
C000471,41,Female,Coimbra,user471@example.com,Adult (25-45)
C000472,46,Other,Lisbon,user472@example.com,Middle-aged (46-60)
C000473,46,Other,Lisbon,user473@example.com,Middle-aged (46-60)
C000474,17,Other,Coimbra,user474@example.com,Youth (16-24)
C000475,24,Female,Faro,user475@example.com,Youth (16-24)
C000476,46,Female,Lisbon,user476@example.com,Middle-aged (46-60)
C000477,50,Male,Coimbra,user477@example.com,Middle-aged (46-60)
C000478,43,Other,Braga,user478@example.com,Adult (25-45)
C000479,30,Female,Coimbra,user479@example.com,Adult (25-45)
C000480,32,Male,Lisbon,user480@example.com,Adult (25-45)
C000481,34,Male,Coimbra,user481@example.com,Adult (25-45)
C000482,64,Female,Coimbra,user482@example.com,Senior
C000483,69,Female,Coimbra,user483@example.com,Senior
C000484,49,Female,Lisbon,user484@example.com,Middle-aged (46-60)
C000485,63,Male,Porto,user485@example.com,Senior
C000486,58,Other,Coimbra,user486@example.com,Middle-aged (46-60)
C000487,42,Female,Braga,user487@example.com,Adult (25-45)
C000488,20,Male,Coimbra,user488@example.com,Youth (16-24)
C000489,22,Other,Braga,user489@example.com,Youth (16-24)
C000490,66,Female,Lisbon,user490@example.com,Senior
C000491,28,Male,Braga,user491@example.com,Adult (25-45)
C000492,35,Male,Faro,user492@example.com,Adult (25-45)
C000493,22,Female,Braga,user493@example.com,Youth (16-24)
C000494,45,Other,Braga,user494@example.com,Adult (25-45)
C000495,26,Male,Braga,user495@example.com,Adult (25-45)
C000496,64,Male,Faro,user496@example.com,Senior
C000497,21,Other,Coimbra,Unknown,Youth (16-24)
C000498,59,Other,Braga,user498@example.com,Middle-aged (46-60)
C000499,50,Female,Lisbon,user499@example.com,Middle-aged (46-60)
C000500,22,Other,Lisbon,user500@example.com,Youth (16-24)
C000501,25,Other,Coimbra,user501@example.com,Adult (25-45)
C000502,53,Female,Coimbra,user502@example.com,Middle-aged (46-60)
C000503,59,Female,Coimbra,user503@example.com,Middle-aged (46-60)
C000504,29,Female,Porto,user504@example.com,Adult (25-45)
C000505,30,Male,Porto,user505@example.com,Adult (25-45)
C000506,61,Female,Coimbra,user506@example.com,Senior
C000507,25,Male,Braga,user507@example.com,Adult (25-45)
C000508,57,Male,Coimbra,user508@example.com,Middle-aged (46-60)
C000509,43,Male,Coimbra,user509@example.com,Adult (25-45)
C000510,59,Female,Braga,user510@example.com,Middle-aged (46-60)
C000511,53,Male,Braga,user511@example.com,Middle-aged (46-60)
C000512,44,Other,Porto,user512@example.com,Adult (25-45)
C000513,29,Other,Faro,user513@example.com,Adult (25-45)
C000514,55,Female,Porto,user514@example.com,Middle-aged (46-60)
C000515,23,Male,Faro,user515@example.com,Youth (16-24)
C000516,36,Female,Faro,user516@example.com,Adult (25-45)
C000517,27,Female,Braga,user517@example.com,Adult (25-45)
C000518,42,Female,Porto,user518@example.com,Adult (25-45)
C000519,65,Other,Porto,user519@example.com,Senior
C000520,32,Female,Braga,user520@example.com,Adult (25-45)
C000521,48,Female,Lisbon,user521@example.com,Middle-aged (46-60)
C000522,23,Male,Porto,user522@example.com,Youth (16-24)
C000523,44,Female,Porto,user523@example.com,Adult (25-45)
C000524,42,Other,Lisbon,user524@example.com,Adult (25-45)
C000525,51,Male,Lisbon,user525@example.com,Middle-aged (46-60)
C000526,42,Female,Lisbon,user526@example.com,Adult (25-45)
C000527,47,Other,Faro,user527@example.com,Middle-aged (46-60)
C000528,50,Male,Porto,user528@example.com,Middle-aged (46-60)
C000529,40,Other,Braga,user529@example.com,Adult (25-45)
C000530,48,Female,Braga,user530@example.com,Middle-aged (46-60)
C000531,37,Female,Braga,user531@example.com,Adult (25-45)
C000532,21,Female,Lisbon,user532@example.com,Youth (16-24)
C000533,39,Male,Faro,user533@example.com,Adult (25-45)
C000534,52,Female,Faro,user534@example.com,Middle-aged (46-60)
C000535,18,Female,Lisbon,user535@example.com,Youth (16-24)
C000536,43,Female,Lisbon,user536@example.com,Adult (25-45)
C000537,67,Other,Lisbon,user537@example.com,Senior
C000538,47,Female,Faro,user538@example.com,Middle-aged (46-60)
C000539,44,Other,Braga,user539@example.com,Adult (25-45)
C000540,16,Female,Porto,user540@example.com,Youth (16-24)
C000541,57,Male,Braga,user541@example.com,Middle-aged (46-60)
C000542,66,Male,Braga,user542@example.com,Senior
C000543,40,Other,Coimbra,user543@example.com,Adult (25-45)
C000544,62,Female,Faro,user544@example.com,Senior
C000545,67,Other,Porto,user545@example.com,Senior
C000546,24,Unknown,Coimbra,user546@example.com,Youth (16-24)
C000547,21,Other,Lisbon,user547@example.com,Youth (16-24)
C000548,17,Other,Faro,user548@example.com,Youth (16-24)
C000549,56,Female,Braga,user549@example.com,Middle-aged (46-60)
C000550,21,Other,Porto,user550@example.com,Youth (16-24)
C000551,60,Male,Braga,user551@example.com,Middle-aged (46-60)
C000552,26,Other,Faro,user552@example.com,Adult (25-45)
C000553,33,Female,Porto,user553@example.com,Adult (25-45)
C000554,56,Male,Coimbra,user554@example.com,Middle-aged (46-60)
C000555,32,Other,Braga,user555@example.com,Adult (25-45)
C000556,35,Female,Lisbon,user556@example.com,Adult (25-45)
C000557,50,Other,Porto,user557@example.com,Middle-aged (46-60)
C000558,22,Other,Lisbon,user558@example.com,Youth (16-24)
C000559,49,Male,Coimbra,user559@example.com,Middle-aged (46-60)
C000560,37,Female,Lisbon,user560@example.com,Adult (25-45)
C000561,29,Other,Porto,user561@example.com,Adult (25-45)
C000562,56,Other,Braga,user562@example.com,Middle-aged (46-60)
C000563,57,Female,Coimbra,user563@example.com,Middle-aged (46-60)
C000564,40,Female,Coimbra,user564@example.com,Adult (25-45)
C000565,36,Other,Faro,user565@example.com,Adult (25-45)
C000566,40,Female,Coimbra,user566@example.com,Adult (25-45)
C000567,31,Other,Braga,user567@example.com,Adult (25-45)
C000568,27,Male,Porto,user568@example.com,Adult (25-45)
C000569,18,Male,Coimbra,user569@example.com,Youth (16-24)
C000570,17,Female,Lisbon,user570@example.com,Youth (16-24)
C000571,62,Male,Lisbon,user571@example.com,Senior
C000572,48,Female,Braga,user572@example.com,Middle-aged (46-60)
C000573,63,Other,Lisbon,user573@example.com,Senior
C000574,45,Male,Faro,user574@example.com,Adult (25-45)
C000575,31,Female,Coimbra,user575@example.com,Adult (25-45)
C000576,16,Male,Porto,user576@example.com,Youth (16-24)
C000577,63,Other,Coimbra,user577@example.com,Senior
C000578,37,Female,Porto,user578@example.com,Adult (25-45)
C000579,60,Female,Coimbra,user579@example.com,Middle-aged (46-60)
C000580,56,Other,Lisbon,user580@example.com,Middle-aged (46-60)
C000581,53,Other,Faro,user581@example.com,Middle-aged (46-60)
C000582,49,Male,Faro,user582@example.com,Middle-aged (46-60)
C000583,20,Female,Lisbon,user583@example.com,Youth (16-24)
C000584,65,Other,Porto,user584@example.com,Senior
C000585,47,Female,Coimbra,user585@example.com,Middle-aged (46-60)
C000586,35,Female,Faro,user586@example.com,Adult (25-45)
C000587,47,Female,Porto,user587@example.com,Middle-aged (46-60)
C000588,62,Female,Coimbra,user588@example.com,Senior
C000589,47,Female,Porto,user589@example.com,Middle-aged (46-60)
C000590,44,Female,Braga,user590@example.com,Adult (25-45)
C000591,60,Other,Faro,user591@example.com,Middle-aged (46-60)
C000592,66,Female,Faro,user592@example.com,Senior
C000593,40,Female,Coimbra,user593@example.com,Adult (25-45)
C000594,56,Male,Lisbon,user594@example.com,Middle-aged (46-60)
C000595,26,Other,Coimbra,user595@example.com,Adult (25-45)
C000596,41,Male,Lisbon,user596@example.com,Adult (25-45)
C000597,59,Female,Faro,user597@example.com,Middle-aged (46-60)
C000598,64,Male,Porto,user598@example.com,Senior
C000599,39,Male,Lisbon,user599@example.com,Adult (25-45)
C000600,50,Other,Braga,user600@example.com,Middle-aged (46-60)
C000601,67,Female,Braga,user601@example.com,Senior
C000602,34,Other,Porto,user602@example.com,Adult (25-45)
C000603,52,Female,Faro,user603@example.com,Middle-aged (46-60)
C000604,44,Male,Porto,user604@example.com,Adult (25-45)
C000605,56,Female,Porto,user605@example.com,Middle-aged (46-60)
C000606,19,Other,Faro,user606@example.com,Youth (16-24)
C000607,25,Male,Coimbra,user607@example.com,Adult (25-45)
C000608,67,Female,Lisbon,user608@example.com,Senior
C000609,45,Male,Lisbon,user609@example.com,Adult (25-45)
C000610,48,Other,Coimbra,user610@example.com,Middle-aged (46-60)
C000611,46,Other,Faro,user611@example.com,Middle-aged (46-60)
C000612,18,Other,Lisbon,user612@example.com,Youth (16-24)
C000613,47,Male,Braga,user613@example.com,Middle-aged (46-60)
C000614,62,Female,Lisbon,user614@example.com,Senior
C000615,45,Other,Porto,user615@example.com,Adult (25-45)
C000616,23,Male,Porto,user616@example.com,Youth (16-24)
C000617,32,Female,Faro,user617@example.com,Adult (25-45)
C000618,43,Other,Lisbon,user618@example.com,Adult (25-45)
C000619,16,Male,Braga,user619@example.com,Youth (16-24)
C000620,54,Other,Braga,user620@example.com,Middle-aged (46-60)
C000621,45,Other,Porto,user621@example.com,Adult (25-45)
C000622,46,Male,Lisbon,user622@example.com,Middle-aged (46-60)
C000623,55,Other,Coimbra,user623@example.com,Middle-aged (46-60)
C000624,57,Female,Braga,user624@example.com,Middle-aged (46-60)
C000625,37,Female,Lisbon,user625@example.com,Adult (25-45)
C000626,20,Other,Faro,user626@example.com,Youth (16-24)
C000627,57,Female,Lisbon,user627@example.com,Middle-aged (46-60)
C000628,42,Other,Coimbra,user628@example.com,Adult (25-45)
C000629,37,Male,Braga,user629@example.com,Adult (25-45)
C000630,17,Male,Faro,user630@example.com,Youth (16-24)
C000631,37,Female,Braga,user631@example.com,Adult (25-45)
C000632,29,Other,Faro,user632@example.com,Adult (25-45)
C000633,18,Male,Coimbra,user633@example.com,Youth (16-24)
C000634,40,Other,Faro,user634@example.com,Adult (25-45)
C000635,34,Male,Faro,user635@example.com,Adult (25-45)
C000636,40,Male,Faro,Unknown,Adult (25-45)
C000637,57,Female,Porto,user637@example.com,Middle-aged (46-60)
C000638,56,Male,Coimbra,user638@example.com,Middle-aged (46-60)
C000639,44,Female,Faro,user639@example.com,Adult (25-45)
C000640,33,Other,Coimbra,user640@example.com,Adult (25-45)
C000641,20,Female,Braga,user641@example.com,Youth (16-24)
C000642,18,Female,Faro,user642@example.com,Youth (16-24)
C000643,25,Other,Porto,user643@example.com,Adult (25-45)
C000644,20,Female,Faro,user644@example.com,Youth (16-24)
C000645,64,Female,Porto,user645@example.com,Senior
C000646,58,Male,Braga,user646@example.com,Middle-aged (46-60)
C000647,61,Female,Coimbra,user647@example.com,Senior
C000648,37,Male,Coimbra,user648@example.com,Adult (25-45)
C000649,65,Other,Braga,user649@example.com,Senior
C000650,18,Male,Coimbra,user650@example.com,Youth (16-24)
C000651,19,Female,Faro,user651@example.com,Youth (16-24)
C000652,17,Female,Faro,user652@example.com,Youth (16-24)
C000653,63,Female,Porto,user653@example.com,Senior
C000654,57,Other,Braga,user654@example.com,Middle-aged (46-60)
C000655,17,Female,Faro,user655@example.com,Youth (16-24)
C000656,55,Other,Faro,user656@example.com,Middle-aged (46-60)
C000657,17,Female,Braga,user657@example.com,Youth (16-24)
C000658,28,Other,Lisbon,user658@example.com,Adult (25-45)
C000659,36,Female,Faro,user659@example.com,Adult (25-45)
C000660,48,Other,Porto,user660@example.com,Middle-aged (46-60)
C000661,21,Male,Coimbra,user661@example.com,Youth (16-24)
C000662,63,Female,Porto,user662@example.com,Senior
C000663,32,Female,Faro,user663@example.com,Adult (25-45)
C000664,40,Female,Braga,user664@example.com,Adult (25-45)
C000665,49,Male,Coimbra,user665@example.com,Middle-aged (46-60)
C000666,62,Male,Lisbon,user666@example.com,Senior
C000667,17,Female,Coimbra,user667@example.com,Youth (16-24)
C000668,30,Female,Faro,user668@example.com,Adult (25-45)
C000669,36,Male,Porto,user669@example.com,Adult (25-45)
C000670,40,Other,Coimbra,user670@example.com,Adult (25-45)
C000671,51,Other,Porto,user671@example.com,Middle-aged (46-60)
C000672,41,Male,Lisbon,user672@example.com,Adult (25-45)
C000673,67,Female,Braga,user673@example.com,Senior
C000674,52,Other,Porto,user674@example.com,Middle-aged (46-60)
C000675,65,Female,Braga,user675@example.com,Senior
C000676,36,Male,Coimbra,user676@example.com,Adult (25-45)
C000677,37,Female,Coimbra,user677@example.com,Adult (25-45)
C000678,64,Female,Coimbra,user678@example.com,Senior
C000679,50,Other,Porto,user679@example.com,Middle-aged (46-60)
C000680,29,Other,Lisbon,user680@example.com,Adult (25-45)
C000681,60,Other,Lisbon,user681@example.com,Middle-aged (46-60)
C000682,17,Male,Faro,user682@example.com,Youth (16-24)
C000683,31,Other,Lisbon,user683@example.com,Adult (25-45)
C000684,38,Other,Porto,user684@example.com,Adult (25-45)
C000685,23,Female,Porto,user685@example.com,Youth (16-24)
C000686,52,Female,Faro,user686@example.com,Middle-aged (46-60)
C000687,20,Other,Braga,user687@example.com,Youth (16-24)
C000688,35,Male,Braga,user688@example.com,Adult (25-45)
C000689,29,Male,Coimbra,user689@example.com,Adult (25-45)
C000690,51,Female,Porto,user690@example.com,Middle-aged (46-60)
C000691,64,Other,Coimbra,user691@example.com,Senior
C000692,32,Female,Braga,user692@example.com,Adult (25-45)
C000693,38,Male,Lisbon,user693@example.com,Adult (25-45)
C000694,16,Female,Braga,user694@example.com,Youth (16-24)
C000695,28,Other,Faro,user695@example.com,Adult (25-45)
C000696,51,Male,Lisbon,user696@example.com,Middle-aged (46-60)
C000697,60,Female,Coimbra,user697@example.com,Middle-aged (46-60)
C000698,43,Female,Coimbra,user698@example.com,Adult (25-45)
C000699,58,Female,Porto,user699@example.com,Middle-aged (46-60)
C000700,35,Other,Porto,user700@example.com,Adult (25-45)
C000701,22,Male,Faro,user701@example.com,Youth (16-24)
C000702,21,Other,Lisbon,user702@example.com,Youth (16-24)
C000703,48,Other,Coimbra,user703@example.com,Middle-aged (46-60)
C000704,35,Male,Lisbon,user704@example.com,Adult (25-45)
C000705,31,Male,Faro,user705@example.com,Adult (25-45)
C000706,64,Male,Porto,user706@example.com,Senior
C000707,21,Other,Braga,user707@example.com,Youth (16-24)
C000708,20,Male,Lisbon,user708@example.com,Youth (16-24)
C000709,56,Other,Faro,user709@example.com,Middle-aged (46-60)
C000710,44,Other,Faro,user710@example.com,Adult (25-45)
C000711,60,Other,Lisbon,user711@example.com,Middle-aged (46-60)
C000712,65,Male,Coimbra,user712@example.com,Senior
C000713,68,Male,Faro,user713@example.com,Senior
C000714,67,Male,Porto,user714@example.com,Senior
C000715,18,Female,Faro,user715@example.com,Youth (16-24)
C000716,53,Male,Coimbra,user716@example.com,Middle-aged (46-60)
C000717,45,Other,Porto,user717@example.com,Adult (25-45)
C000718,61,Male,Braga,user718@example.com,Senior
C000719,36,Male,Faro,user719@example.com,Adult (25-45)
C000720,56,Male,Faro,user720@example.com,Middle-aged (46-60)
C000721,64,Female,Braga,user721@example.com,Senior
C000722,21,Other,Porto,user722@example.com,Youth (16-24)
C000723,51,Male,Faro,user723@example.com,Middle-aged (46-60)
C000724,20,Male,Porto,user724@example.com,Youth (16-24)
C000725,54,Female,Braga,user725@example.com,Middle-aged (46-60)
C000726,48,Female,Coimbra,user726@example.com,Middle-aged (46-60)
C000727,25,Other,Coimbra,user727@example.com,Adult (25-45)
C000728,65,Male,Porto,user728@example.com,Senior
C000729,43,Male,Porto,user729@example.com,Adult (25-45)
C000730,62,Male,Faro,Unknown,Senior
C000731,62,Male,Braga,Unknown,Senior
C000732,39,Other,Porto,user732@example.com,Adult (25-45)
C000733,17,Male,Lisbon,user733@example.com,Youth (16-24)
C000734,46,Female,Lisbon,user734@example.com,Middle-aged (46-60)
C000735,51,Other,Coimbra,user735@example.com,Middle-aged (46-60)
C000736,62,Male,Faro,user736@example.com,Senior
C000737,23,Female,Porto,user737@example.com,Youth (16-24)
C000738,68,Male,Coimbra,user738@example.com,Senior
C000739,52,Female,Braga,user739@example.com,Middle-aged (46-60)
C000740,61,Male,Lisbon,user740@example.com,Senior
C000741,45,Male,Faro,user741@example.com,Adult (25-45)
C000742,17,Other,Coimbra,user742@example.com,Youth (16-24)
C000743,42,Male,Coimbra,user743@example.com,Adult (25-45)
C000744,63,Male,Faro,user744@example.com,Senior
C000745,67,Male,Porto,user745@example.com,Senior
C000746,31,Male,Braga,user746@example.com,Adult (25-45)
C000747,16,Other,Lisbon,user747@example.com,Youth (16-24)
C000748,47,Male,Porto,user748@example.com,Middle-aged (46-60)
C000749,42,Male,Coimbra,user749@example.com,Adult (25-45)
C000750,48,Female,Coimbra,user750@example.com,Middle-aged (46-60)
C000751,33,Male,Porto,Unknown,Adult (25-45)
C000752,18,Female,Coimbra,Unknown,Youth (16-24)
C000753,61,Other,Lisbon,user753@example.com,Senior
C000754,17,Other,Braga,user754@example.com,Youth (16-24)
C000755,29,Female,Faro,user755@example.com,Adult (25-45)
C000756,63,Other,Coimbra,user756@example.com,Senior
C000757,16,Female,Lisbon,user757@example.com,Youth (16-24)
C000758,63,Male,Braga,user758@example.com,Senior
C000759,52,Other,Braga,user759@example.com,Middle-aged (46-60)
C000760,40,Female,Faro,user760@example.com,Adult (25-45)
C000761,48,Female,Faro,user761@example.com,Middle-aged (46-60)
C000762,38,Male,Coimbra,user762@example.com,Adult (25-45)
C000763,42,Male,Faro,Unknown,Adult (25-45)
C000764,47,Other,Braga,user764@example.com,Middle-aged (46-60)
C000765,46,Female,Porto,user765@example.com,Middle-aged (46-60)
C000766,46,Other,Lisbon,user766@example.com,Middle-aged (46-60)
C000767,41,Male,Lisbon,user767@example.com,Adult (25-45)
C000768,54,Other,Porto,user768@example.com,Middle-aged (46-60)
C000769,21,Female,Porto,user769@example.com,Youth (16-24)
